3836	2.003902	1.135971	2
25357	8.255686	0.325611	3
44398	10.394351	1.639048	3
14333	8.740472	1.302784	3
33187	9.591317	0.493759	3
44741	2.521485	0.217354	1
42579	6.761545	1.519992	1
17142	4.010352	1.281991	2
1582	1.055476	0.832981	2
66382	7.404798	1.173451	1
14905	5.599861	0.606934	2
38255	8.427542	1.617981	3
26600	8.020401	0.930644	3
14045	0.000000	0.456002	2
68052	5.423706	1.039944	1
33247	11.528399	0.377826	3
3047	4.157580	0.460823	2
19451	0.930397	0.569905	2
33982	3.085722	1.345438	1
19922	9.103297	1.194034	3
33297	9.550490	0.316369	3
70985	11.399409	0.026298	1
66500	10.208273	1.152822	1
54301	3.239104	1.032099	1
9862	5.105837	0.346226	2
64572	7.522189	1.389823	1
44575	1.807347	0.729997	1
54034	6.879072	0.391451	1
11026	4.071528	1.522889	2
10197	0.000000	0.193996	2
4928	5.761413	1.219070	2
69838	9.080531	1.193513	1
28846	11.595347	0.355657	3
8199	0.000000	1.258737	2
18547	7.434351	1.548158	2
65250	7.479187	1.459022	1
36608	1.239578	1.442171	1
13066	6.610576	0.315753	2
70443	9.307133	0.674722	1
32500	13.068431	0.428623	3
0	0.000000	1.346560	2
6854	4.306770	0.255587	2
36424	10.623169	1.357441	3
11392	5.385376	1.505456	2
11361	0.753899	1.219823	2
70746	7.944582	0.781111	1
11652	4.753301	0.273095	2
28606	0.054648	1.663695	1
6807	0.508058	0.546462	2
10693	3.829037	0.274323	2
11198	0.000000	1.392655	2
56576	13.479685	0.588360	3
28353	11.329355	0.745400	3
13972	0.682560	1.270590	2
32206	8.723964	1.084366	3
33024	10.508508	0.278217	3
10580	5.038143	1.509403	2
10450	3.340234	1.065626	2
9331	3.464905	0.914927	2
24961	5.717418	1.530170	1
11677	0.000000	0.674004	2
52691	10.819763	1.506340	3
29008	10.609247	0.400367	3
61765	8.334233	1.165951	3
40117	11.801572	0.888508	3
6073	1.886310	1.205478	2
